year,school_name,elevated_result,math_score,ela_score,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2016,I. S. 381,1,288,304,22K381,290,0,0,0,0,0,0,0,94,106,90,0,0,0,0,144,49.7,146,50.3,25,8.6,155,53.4,53,18.3,6,2.1,51,17.6,61,21,44,15.2,181,62.4,59.2,2016-17
2016,I.S. 007 ELIAS BERNSTEIN,1,322,321,31R007,1165,0,0,0,0,0,0,0,377,389,399,0,0,0,0,595,51.1,570,48.9,55,4.7,5,0.4,84,7.2,14,1.2,1007,86.4,193,16.6,10,0.9,405,34.8,21.5,2016-17
2016,I.S. 010 HORACE GREELEY,1,306,310,30Q010,754,0,0,0,0,0,0,0,228,233,293,0,0,0,0,341,45.2,413,54.8,167,22.1,51,6.8,399,52.9,10,1.3,127,16.8,129,17.1,106,14.1,453,60.1,59.9,2016-17
2016,I.S. 024 MYRA S. BARNES,1,308,313,31R024,1298,0,0,0,0,0,0,0,453,387,458,0,0,0,0,636,49,662,51,50,3.9,19,1.5,179,13.8,11,0.8,1039,80,319,24.6,27,2.1,511,39.4,27.4,2016-17
2016,I.S. 025 ADRIEN BLOCK,1,327,319,25Q025,957,0,0,0,0,0,0,0,341,318,298,0,0,0,0,441,46.1,516,53.9,485,50.7,17,1.8,230,24,11,1.1,214,22.4,160,16.7,125,13.1,505,52.8,29.9,2016-17
2016,I.S. 027 ANNING S. PRALL,1,293,307,31R027,1004,0,0,0,0,0,0,0,321,325,358,0,0,0,0,503,50.1,501,49.9,100,10,241,24,400,39.8,10,1,253,25.2,225,22.4,56,5.6,735,73.2,55.4,2016-17
2016,I.S. 034 TOTTENVILLE,1,322,316,31R034,1122,0,0,0,0,0,0,0,350,383,389,0,0,0,0,556,49.6,566,50.4,41,3.7,4,0.4,119,10.6,7,0.6,951,84.8,307,27.4,21,1.9,375,33.4,22.1,2016-17
2016,I.S. 051 EDWIN MARKHAM,1,288,293,31R051,1287,0,0,0,0,0,0,0,450,437,400,0,0,0,0,643,50,644,50,82,6.4,306,23.8,550,42.7,17,1.3,332,25.8,377,29.3,107,8.3,983,76.4,59,2016-17
2016,I.S. 059 SPRINGFIELD GARDENS,1,285,299,29Q059,573,0,0,0,0,0,0,0,187,203,183,0,0,0,0,279,48.7,294,51.3,5,0.9,517,90.2,34,5.9,12,2.1,5,0.9,136,23.7,10,1.7,411,71.7,45.5,2016-17
2016,I.S. 061 LEONARDO DA VINCI,0,291,294,24Q061,2175,0,0,0,0,0,0,0,746,686,743,0,0,0,0,1027,47.2,1148,52.8,138,6.3,62,2.9,1930,88.7,5,0.2,40,1.8,412,18.9,666,30.6,2071,95.2,70,2016-17
2016,I.S. 061 WILLIAM A MORRIS,1,279,294,31R061,1053,0,0,0,0,0,0,0,323,331,399,0,0,0,0,564,53.6,489,46.4,43,4.1,357,33.9,438,41.6,23,2.2,192,18.2,309,29.3,104,9.9,806,76.5,65.9,2016-17
2016,I.S. 068 ISAAC BILDERSEE,1,281,286,18K068,393,0,0,0,0,0,0,0,117,131,145,0,0,0,0,182,46.3,211,53.7,5,1.3,341,86.8,26,6.6,5,1.3,16,4.1,114,29,76,19.3,273,69.5,56.5,2016-17
2016,I.S. 072 ROCCO LAURIE,1,308,309,31R072,1322,0,0,0,0,0,0,0,431,449,442,0,0,0,0,591,44.7,731,55.3,293,22.2,60,4.5,338,25.6,16,1.2,615,46.5,308,23.3,65,4.9,822,62.2,35.3,2016-17
2016,I.S. 075 FRANK D. PAULO,1,323,319,31R075,1377,0,0,0,0,0,0,0,451,420,506,0,0,0,0,658,47.8,719,52.2,124,9,21,1.5,157,11.4,13,0.9,1062,77.1,320,23.2,21,1.5,462,33.6,19.8,2016-17
2016,I.S. 077,1,286,291,24Q077,1020,0,0,0,0,0,0,0,358,339,323,0,0,0,0,501,49.1,519,50.9,92,9,26,2.5,811,79.5,2,0.2,89,8.7,282,27.6,224,22,902,88.4,65.2,2016-17
2016,I.S. 093 RIDGEWOOD,1,303,304,24Q093,1103,0,0,0,0,0,0,0,316,389,398,0,0,0,0,550,49.9,553,50.1,116,10.5,15,1.4,769,69.7,6,0.5,197,17.9,242,21.9,182,16.5,828,75.1,62.2,2016-17
2016,I.S. 096 SETH LOW,1,299,298,21K096,723,0,0,0,0,0,0,0,259,234,230,0,0,0,0,335,46.3,388,53.7,247,34.2,71,9.8,189,26.1,12,1.7,204,28.2,172,23.8,240,33.2,468,64.7,65.8,2016-17
2016,I.S. 117 JOSEPH H. WADE,0,264,279,09X117,562,0,0,0,0,0,0,0,179,160,223,0,0,0,0,257,45.7,305,54.3,11,2,100,17.8,444,79,3,0.5,4,0.7,160,28.5,222,39.5,494,87.9,89.6,2016-17
2016,I.S. 119 THE GLENDALE,1,329,327,24Q119,1237,0,93,113,111,117,93,60,200,221,229,0,0,0,0,625,50.5,612,49.5,335,27.1,21,1.7,378,30.6,13,1.1,490,39.6,112,9.1,48,3.9,776,62.7,38,2016-17
2016,I.S. 125 THOM J. MCCANN WOODSIDE,1,306,305,24Q125,1508,0,0,0,0,0,0,0,398,529,581,0,0,0,0,697,46.2,811,53.8,615,40.8,25,1.7,782,51.9,12,0.8,74,4.9,254,16.8,249,16.5,765,50.7,53.5,2016-17
2016,I.S. 136 CHARLES O. DEWEY,1,281,287,15K136,486,0,0,0,0,0,0,0,161,161,164,0,0,0,0,221,45.5,265,54.5,37,7.6,11,2.3,400,82.3,3,0.6,35,7.2,107,22,170,35,469,96.5,75.3,2016-17
2016,I.S. 141 THE STEINWAY,1,321,318,30Q141,1120,0,0,0,0,0,0,0,368,351,401,0,0,0,0,523,46.7,597,53.3,245,21.9,43,3.8,383,34.2,25,2.2,424,37.9,150,13.4,67,6,533,47.6,45.6,2016-17
2016,I.S. 145 JOSEPH PULITZER,1,302,301,30Q145,1865,0,0,0,0,0,0,0,596,576,693,0,0,0,0,896,48,969,52,163,8.7,28,1.5,1639,87.9,9,0.5,26,1.4,311,16.7,395,21.2,1766,94.7,65.3,2016-17
2016,I.S. 171 ABRAHAM LINCOLN,1,277,289,19K171,458,0,0,0,0,0,0,0,148,155,155,0,0,0,0,239,52.2,219,47.8,26,5.7,50,10.9,357,77.9,16,3.5,9,2,87,19,120,26.2,437,95.4,73.6,2016-17
2016,I.S. 181 PABLO CASALS,1,307,305,11X181,850,0,0,0,0,0,0,0,295,294,261,0,0,0,0,410,48.2,440,51.8,38,4.5,524,61.6,243,28.6,15,1.8,30,3.5,226,26.6,18,2.1,671,78.9,50.8,2016-17
2016,I.S. 192 THE LINDEN,1,280,291,29Q192,507,0,0,0,0,0,0,0,142,140,225,0,0,0,0,227,44.8,280,55.2,15,3,403,79.5,53,10.5,27,5.3,9,1.8,100,19.7,37,7.3,338,66.7,44.1,2016-17
2016,I.S. 204 OLIVER W. HOLMES,1,290,297,30Q204,495,0,0,0,0,0,0,0,176,152,167,0,0,0,0,224,45.3,271,54.7,97,19.6,99,20,278,56.2,3,0.6,18,3.6,139,28.1,72,14.5,384,77.6,69.5,2016-17
2016,I.S. 206 ANN MERSEREAU,1,281,284,10X206,197,0,0,0,0,0,0,0,55,66,76,0,0,0,0,90,45.7,107,54.3,2,1,31,15.7,159,80.7,2,1,3,1.5,72,36.5,51,25.9,156,79.2,88,2016-17
2016,I.S. 211 JOHN WILSON,1,291,300,18K211,539,0,0,0,0,0,0,0,173,180,186,0,0,0,0,262,48.6,277,51.4,5,0.9,464,86.1,55,10.2,5,0.9,10,1.9,134,24.9,20,3.7,437,81.1,59.7,2016-17
2016,I.S. 219 NEW VENTURE SCHOOL,1,267,274,09X219,311,0,0,0,0,0,0,0,115,103,93,0,0,0,0,149,47.9,162,52.1,2,0.6,124,39.9,180,57.9,2,0.6,3,1,88,28.3,75,24.1,278,89.4,91.3,2016-17
2016,I.S. 227 LOUIS ARMSTRONG,1,326,321,30Q227,1578,0,0,0,0,0,0,180,472,467,459,0,0,0,0,814,51.6,764,48.4,214,13.6,150,9.5,772,48.9,15,1,427,27.1,225,14.3,61,3.9,1137,72.1,50.7,2016-17
2016,I.S. 228 DAVID A. BOODY,1,308,307,21K228,1383,0,0,0,0,0,0,0,430,415,538,0,0,0,0,699,50.5,684,49.5,386,27.9,99,7.2,363,26.2,14,1,521,37.7,227,16.4,155,11.2,1112,80.4,55.1,2016-17
2016,I.S. 229 ROLAND PATTERSON,1,265,273,09X229,237,0,0,0,0,0,0,0,66,83,88,0,0,0,0,111,46.8,126,53.2,2,0.8,80,33.8,152,64.1,2,0.8,1,0.4,80,33.8,43,18.1,199,84,88.9,2016-17
2016,I.S. 230,1,320,314,30Q230,1307,0,0,0,0,0,0,0,434,429,444,0,0,0,0,615,47.1,692,52.9,468,35.8,8,0.6,758,58,15,1.1,58,4.4,165,12.6,173,13.2,1003,76.7,52.3,2016-17
2016,I.S. 232,1,277,286,09X232,476,0,0,0,0,0,0,0,140,151,185,0,0,0,0,240,50.4,236,49.6,5,1.1,101,21.2,365,76.7,4,0.8,1,0.2,107,22.5,181,38,465,97.7,89.3,2016-17
2016,I.S. 237,1,329,311,25Q237,1339,0,0,0,0,0,0,0,502,429,408,0,0,0,0,622,46.5,717,53.5,987,73.7,89,6.6,232,17.3,9,0.7,22,1.6,175,13.1,270,20.2,1027,76.7,48.2,2016-17
2016,I.S. 238 - SUSAN B. ANTHONY ACADEMY,1,283,291,29Q238,1511,0,0,0,0,0,0,0,478,500,533,0,0,0,0,760,50.3,751,49.7,443,29.3,550,36.4,418,27.7,63,4.2,37,2.4,207,13.7,248,16.4,1230,81.4,59.1,2016-17
2016,I.S. 254,1,284,281,10X254,484,0,0,0,0,0,0,0,145,144,195,0,0,0,0,217,44.8,267,55.2,12,2.5,85,17.6,378,78.1,4,0.8,5,1,137,28.3,159,32.9,379,78.3,86.2,2016-17
2016,I.S. 281 JOSEPH B CAVALLARO,1,317,305,21K281,1290,0,0,0,0,0,0,0,491,407,392,0,0,0,0,585,45.3,705,54.7,497,38.5,85,6.6,321,24.9,13,1,374,29,217,16.8,206,16,1066,82.6,59.7,2016-17
2016,I.S. 285 MEYER LEVIN,1,283,301,18K285,663,0,0,0,0,0,0,0,239,190,234,0,0,0,0,335,50.5,328,49.5,4,0.6,629,94.9,22,3.3,4,0.6,4,0.6,122,18.4,10,1.5,550,83,59.3,2016-17
2016,I.S. 289,0,330,327,02M289,281,0,0,0,0,0,0,0,95,92,94,0,0,0,0,147,52.3,134,47.7,118,42,16,5.7,34,12.1,7,2.5,106,37.7,66,23.5,3,1.1,123,43.8,36.9,2016-17
2016,I.S. 303 HERBERT S. EISENBERG,1,297,305,21K303,503,0,0,0,0,0,0,0,172,181,150,0,0,0,0,264,52.5,239,47.5,115,22.9,55,10.9,186,37,2,0.4,145,28.8,79,15.7,65,12.9,317,63,67.8,2016-17
2016,I.S. 313 SCHOOL OF LEADERSHIP DEVELOPMENT,1,278,277,09X313,308,0,0,0,0,0,0,0,106,96,106,0,0,0,0,139,45.1,169,54.9,1,0.3,99,32.1,205,66.6,0,0,3,1,73,23.7,109,35.4,236,76.6,85.5,2016-17
2016,I.S. 318 EUGENIO MARIA DE HOSTOS,1,299,304,14K318,1358,0,0,0,0,0,0,0,384,475,499,0,0,0,0,664,48.9,694,51.1,98,7.2,240,17.7,832,61.3,11,0.8,177,13,244,18,86,6.3,745,54.9,63.9,2016-17
2016,I.S. 339,1,267,279,09X339,491,0,0,0,0,0,0,0,156,156,179,0,0,0,0,206,42,285,58,7,1.4,137,27.9,341,69.5,1,0.2,5,1,135,27.5,164,33.4,455,92.7,87.3,2016-17
2016,I.S. 340,1,292,304,17K340,247,0,0,0,0,0,0,0,99,73,75,0,0,0,0,122,49.4,125,50.6,4,1.6,192,77.7,43,17.4,7,2.8,1,0.4,53,21.5,2,0.8,189,76.5,63.9,2016-17
2016,I.S. 347 SCHOOL OF HUMANITIES,1,289,290,32K347,300,0,0,0,0,0,0,0,117,96,87,0,0,0,0,148,49.3,152,50.7,8,2.7,14,4.7,272,90.7,1,0.3,5,1.7,69,23,64,21.3,280,93.3,79.9,2016-17
2016,"I.S. 349 MATH, SCIENCE & TECH.",1,276,290,32K349,295,0,0,0,0,0,0,0,113,82,100,0,0,0,0,128,43.4,167,56.6,2,0.7,19,6.4,271,91.9,0,0,3,1,58,19.7,85,28.8,283,95.9,84.1,2016-17
2016,I.S. 364 GATEWAY,1,287,298,19K364,322,0,0,0,0,0,0,0,122,97,103,0,0,0,0,147,45.7,175,54.3,4,1.2,208,64.6,103,32,1,0.3,6,1.9,85,26.4,6,1.9,277,86,71.1,2016-17
2016,I.S. 392,1,319,322,23K392,294,0,0,0,0,0,0,0,106,97,91,0,0,0,0,173,58.8,121,41.2,13,4.4,225,76.5,41,13.9,11,3.7,4,1.4,43,14.6,1,0.3,233,79.3,57.5,2016-17
2016,I.S. 49 BERTA A. DREYFUS,1,273,289,31R049,762,0,0,0,0,0,0,0,249,254,259,0,0,0,0,403,52.9,359,47.1,75,9.8,251,32.9,343,45,9,1.2,84,11,261,34.3,88,11.5,643,84.4,74.5,2016-17
2016,I.S. 5 - THE WALTER CROWLEY INTERMEDIATE SCHOOL,1,316,311,24Q005,1836,0,0,0,0,0,0,0,608,627,601,0,0,0,0,894,48.7,942,51.3,816,44.4,25,1.4,940,51.2,13,0.7,42,2.3,294,16,297,16.2,1068,58.2,57,2016-17
2016,I.S. 528 BEA FULLER RODGERS SCHOOL,0,283,291,06M528,199,0,0,0,0,0,0,0,61,77,61,0,0,0,0,112,56.3,87,43.7,2,1,4,2,192,96.5,0,0,1,0.5,38,19.1,45,22.6,190,95.5,80.6,2016-17
2016,I.S. 73 - THE FRANK SANSIVIERI INTERMEDIATE SCHOOL,1,318,309,24Q073,2050,0,0,0,0,0,0,0,535,789,726,0,0,0,0,910,44.4,1140,55.6,568,27.7,21,1,1190,58,12,0.6,259,12.6,381,18.6,340,16.6,1059,51.7,51.6,2016-17
2016,I.S. 98 BAY ACADEMY,1,353,339,21K098,1513,0,0,0,0,0,0,0,510,511,492,0,0,0,0,820,54.2,693,45.8,399,26.4,41,2.7,129,8.5,35,2.3,909,60.1,150,9.9,17,1.1,833,55.1,40.5,2016-17
2016,I.S. R002 GEORGE L. EGBERT,1,296,306,31R002,867,0,0,0,0,0,0,0,296,286,285,0,0,0,0,434,50.1,433,49.9,88,10.1,49,5.7,250,28.8,15,1.7,465,53.6,220,25.4,52,6,573,66.1,41.9,2016-17
2016,I.S. X303 LEADERSHIP & COMMUNITY SERVICE,1,289,297,09X303,320,0,0,0,0,0,0,0,110,131,79,0,0,0,0,162,50.6,158,49.4,2,0.6,74,23.1,241,75.3,2,0.6,1,0.3,105,32.8,61,19.1,319,99.7,84.7,2016-17
2016,"I.S. X318 MATH, SCIENCE & TECHNOLOGY THROUGH ARTS",1,278,284,12X318,283,0,0,0,0,0,0,0,88,100,95,0,0,0,0,124,43.8,159,56.2,4,1.4,75,26.5,200,70.7,1,0.4,3,1.1,86,30.4,47,16.6,275,97.2,87.2,2016-17
2016,IN-TECH ACADEMY (M.S. / HIGH SCHOOL 368),1,286,298,10X368,945,0,0,0,0,0,0,0,147,141,171,158,137,96,95,449,47.5,496,52.5,37,3.9,84,8.9,770,81.5,14,1.5,40,4.2,181,19.2,153,16.2,861,91.1,72.7,2016-17
2016,INSTITUTE FOR COLLABORATIVE EDUCATION,1,316,318,02M407,486,0,0,0,0,0,0,0,68,72,72,65,74,66,69,243,50,243,50,33,6.8,85,17.5,83,17.1,33,6.8,252,51.9,47,9.7,1,0.2,101,20.8,27.7,2016-17
2016,INTERNATIONAL SCHOOL FOR LIBERAL ARTS,1,281,285,10X342,533,0,0,0,0,0,0,0,40,51,55,88,105,87,107,250,46.9,283,53.1,0,0,1,0.2,530,99.4,0,0,2,0.4,43,8.1,347,65.1,477,89.5,89.8,2016-17
2016,IRWIN ALTMAN MIDDLE SCHOOL 172,1,317,320,26Q172,993,0,0,0,0,0,0,0,334,347,312,0,0,0,0,449,45.2,544,54.8,617,62.1,91,9.2,154,15.5,17,1.7,114,11.5,155,15.6,50,5,620,62.4,23.3,2016-17
2016,ISAAC NEWTON MIDDLE SCHOOL FOR MATH & SCIENCE,1,280,290,04M825,197,0,0,0,0,0,0,0,58,57,82,0,0,0,0,86,43.7,111,56.3,12,6.1,53,26.9,126,64,0,0,6,3,55,27.9,20,10.2,180,91.4,81.7,2016-17
2016,J.H.S. 008 RICHARD S. GROSSLEY,1,276,284,28Q008,357,0,0,0,0,0,0,0,123,93,141,0,0,0,0,183,51.3,174,48.7,63,17.6,163,45.7,84,23.5,46,12.9,1,0.3,85,23.8,57,16,313,87.7,67,2016-17
2016,J.H.S. 014 SHELL BANK,1,295,291,22K014,534,0,0,0,0,0,0,0,132,184,218,0,0,0,0,236,44.2,298,55.8,66,12.4,228,42.7,89,16.7,6,1.1,145,27.2,150,28.1,130,24.3,488,91.4,63.4,2016-17
2016,J.H.S. 022 JORDAN L. MOTT,1,271,280,09X022,419,0,0,0,0,0,0,0,142,132,145,0,0,0,0,186,44.4,233,55.6,2,0.5,86,20.5,325,77.6,3,0.7,3,0.7,91,21.7,167,39.9,388,92.6,87.8,2016-17
2016,J.H.S. 050 JOHN D. WELLS,1,278,292,14K050,268,0,0,0,0,0,0,0,105,77,86,0,0,0,0,119,44.4,149,55.6,1,0.4,69,25.7,192,71.6,1,0.4,5,1.9,99,36.9,54,20.1,237,88.4,83.1,2016-17
2016,J.H.S. 054 BOOKER T. WASHINGTON,1,346,335,03M054,850,0,0,0,0,0,0,0,310,290,250,0,0,0,0,400,47.1,450,52.9,97,11.4,65,7.6,108,12.7,53,6.2,527,62,99,11.6,11,1.3,111,13.1,15.9,2016-17
2016,J.H.S. 057 WHITELAW REID,1,293,295,16K057,213,0,0,0,0,0,0,0,65,80,68,0,0,0,0,105,49.3,108,50.7,5,2.3,133,62.4,69,32.4,0,0,6,2.8,70,32.9,18,8.5,199,93.4,86.7,2016-17
2016,J.H.S. 062 DITMAS,1,301,305,20K062,1191,0,0,0,0,0,0,0,401,375,415,0,0,0,0,582,48.9,609,51.1,388,32.6,259,21.7,370,31.1,10,0.8,164,13.8,205,17.2,263,22.1,1035,86.9,69.2,2016-17
2016,J.H.S. 067 LOUIS PASTEUR,1,340,330,26Q067,881,0,0,0,0,0,0,0,274,304,303,0,0,0,0,436,49.5,445,50.5,531,60.3,35,4,106,12,14,1.6,195,22.1,66,7.5,24,2.7,308,35,16.4,2016-17
2016,J.H.S. 074 NATHANIEL HAWTHORNE,1,340,327,26Q074,1131,0,0,0,0,0,0,0,353,389,389,0,0,0,0,545,48.2,586,51.8,732,64.7,49,4.3,113,10,16,1.4,221,19.5,151,13.4,72,6.4,504,44.6,22.7,2016-17
2016,J.H.S. 078 ROY H. MANN,1,276,292,22K078,588,0,0,0,0,0,0,0,178,199,211,0,0,0,0,281,47.8,307,52.2,43,7.3,411,69.9,51,8.7,9,1.5,74,12.6,151,25.7,42,7.1,492,83.7,54.5,2016-17
2016,J.H.S. 080 THE MOSHOLU PARKWAY,1,280,284,10X080,655,0,0,0,0,0,0,0,203,220,232,0,0,0,0,301,46,354,54,91,13.9,83,12.7,436,66.6,5,0.8,40,6.1,138,21.1,225,34.4,578,88.2,78.5,2016-17
2016,J.H.S. 088 PETER ROUGET,1,307,306,15K088,1308,0,0,0,0,0,0,0,484,421,403,0,0,0,0,596,45.6,712,54.4,237,18.1,130,9.9,780,59.6,12,0.9,149,11.4,350,26.8,149,11.4,995,76.1,66.2,2016-17
2016,J.H.S. 098 HERMAN RIDDER,1,286,282,12X098,210,0,0,0,0,0,0,0,76,53,81,0,0,0,0,114,54.3,96,45.7,6,2.9,48,22.9,153,72.9,1,0.5,2,1,56,26.7,61,29,200,95.2,86.5,2016-17
2016,J.H.S. 104 SIMON BARUCH,1,326,321,02M104,1145,0,0,0,0,0,0,0,373,369,403,0,0,0,0,514,44.9,631,55.1,412,36,86,7.5,215,18.8,44,3.8,388,33.9,201,17.6,53,4.6,529,46.2,36,2016-17
2016,J.H.S. 118 WILLIAM W. NILES,1,300,302,10X118,1148,0,0,0,0,0,0,0,372,398,378,0,0,0,0,585,51,563,49,181,15.8,242,21.1,689,60,4,0.3,32,2.8,238,20.7,114,9.9,1038,90.4,81.7,2016-17
2016,J.H.S. 123 JAMES M. KIERAN,1,267,284,08X123,325,0,0,0,0,0,0,0,127,84,114,0,0,0,0,167,51.4,158,48.6,11,3.4,73,22.5,238,73.2,2,0.6,1,0.3,101,31.1,92,28.3,259,79.7,84.7,2016-17
2016,J.H.S. 127 THE CASTLE HILL,1,292,299,11X127,776,0,0,0,0,0,0,0,274,268,234,0,0,0,0,371,47.8,405,52.2,242,31.2,183,23.6,305,39.3,9,1.2,37,4.8,127,16.4,131,16.9,502,64.7,68.1,2016-17
2016,J.H.S. 131 ALBERT EINSTEIN,1,270,285,08X131,469,0,0,0,0,0,0,0,157,164,148,0,0,0,0,230,49,239,51,13,2.8,166,35.4,281,59.9,4,0.9,5,1.1,157,33.5,34,7.2,352,75.1,81.1,2016-17
2016,J.H.S. 143 ELEANOR ROOSEVELT,1,266,277,06M143,316,0,0,0,0,0,0,0,83,105,128,0,0,0,0,123,38.9,193,61.1,0,0,3,0.9,299,94.6,1,0.3,13,4.1,81,25.6,173,54.7,222,70.3,78.6,2016-17
2016,J.H.S. 144 MICHELANGELO,1,274,290,11X144,497,0,0,0,0,0,0,0,164,166,167,0,0,0,0,240,48.3,257,51.7,19,3.8,310,62.4,157,31.6,2,0.4,9,1.8,139,28,41,8.2,309,62.2,63.6,2016-17
2016,J.H.S. 151 LOU GEHRIG,1,264,278,07X151,245,0,0,0,0,0,0,0,69,87,89,0,0,0,0,117,47.8,128,52.2,0,0,68,27.8,172,70.2,0,0,5,2,68,27.8,75,30.6,239,97.6,87.7,2016-17
2016,J.H.S. 157 STEPHEN A. HALSEY,1,322,320,28Q157,1572,0,0,0,0,0,0,0,486,532,507,47,0,0,0,799,50.8,773,49.2,367,23.3,124,7.9,384,24.4,51,3.2,646,41.1,238,15.1,146,9.3,832,52.9,33.1,2016-17
2016,J.H.S. 162 THE WILLOUGHBY,1,284,290,32K162,425,0,0,0,0,0,0,0,124,166,135,0,0,0,0,221,52,204,48,10,2.4,15,3.5,386,90.8,3,0.7,11,2.6,113,26.6,83,19.5,337,79.3,82.9,2016-17
2016,J.H.S. 167 ROBERT F. WAGNER,1,335,324,02M167,1357,0,0,0,0,0,0,0,487,434,436,0,0,0,0,645,47.5,712,52.5,316,23.3,110,8.1,235,17.3,58,4.3,638,47,215,15.8,51,3.8,456,33.6,26.7,2016-17
2016,J.H.S. 185 EDWARD BLEEKER,0,330,319,25Q185,1508,0,0,0,0,0,0,0,498,515,495,0,0,0,0,734,48.7,774,51.3,826,54.8,36,2.4,448,29.7,12,0.8,186,12.3,206,13.7,180,11.9,1154,76.5,39.6,2016-17
2016,J.H.S. 189 DANIEL CARTER BEARD,1,318,305,25Q189,722,0,0,0,0,0,0,0,242,249,231,0,0,0,0,353,48.9,369,51.1,483,66.9,20,2.8,195,27,5,0.7,19,2.6,129,17.9,174,24.1,364,50.4,53.7,2016-17
2016,J.H.S. 190 RUSSELL SAGE,1,326,316,28Q190,1036,0,0,0,0,0,0,0,312,355,369,0,0,0,0,476,45.9,560,54.1,368,35.5,69,6.7,284,27.4,35,3.4,280,27,130,12.5,91,8.8,414,40,29.5,2016-17
2016,J.H.S. 194 WILLIAM CARR,1,324,317,25Q194,1185,0,0,0,0,0,0,0,419,391,375,0,0,0,0,563,47.5,622,52.5,429,36.2,23,1.9,360,30.4,14,1.2,359,30.3,196,16.5,90,7.6,675,57,30.5,2016-17
2016,J.H.S. 201 THE DYKER HEIGHTS,1,328,322,20K201,1522,0,0,0,0,0,0,0,514,512,496,0,0,0,0,706,46.4,816,53.6,745,48.9,6,0.4,240,15.8,10,0.7,521,34.2,204,13.4,143,9.4,1141,75,49.5,2016-17
2016,J.H.S. 202 ROBERT H. GODDARD,1,299,307,27Q202,1093,0,0,0,0,0,0,0,356,361,376,0,0,0,0,536,49,557,51,383,35,74,6.8,514,47,38,3.5,84,7.7,182,16.7,85,7.8,893,81.7,52.1,2016-17
2016,J.H.S. 210 ELIZABETH BLACKWELL,1,300,303,27Q210,1868,0,0,0,0,0,0,0,613,626,629,0,0,0,0,898,48.1,970,51.9,530,28.4,105,5.6,1127,60.3,45,2.4,61,3.3,309,16.5,276,14.8,1433,76.7,57.1,2016-17
2016,J.H.S. 216 GEORGE J. RYAN,1,336,325,26Q216,1428,0,0,0,0,0,0,0,472,487,469,0,0,0,0,682,47.8,746,52.2,935,65.5,74,5.2,187,13.1,28,2,204,14.3,165,11.6,107,7.5,946,66.2,36.4,2016-17
2016,J.H.S. 217 ROBERT A. VAN WYCK,1,300,303,28Q217,1644,0,0,0,0,0,0,0,538,535,571,0,0,0,0,762,46.4,882,53.6,628,38.2,243,14.8,649,39.5,41,2.5,83,5,273,16.6,314,19.1,859,52.3,55.7,2016-17
2016,J.H.S. 218 JAMES P. SINNOTT,1,273,279,19K218,392,0,0,0,0,0,0,0,133,122,137,0,0,0,0,187,47.7,205,52.3,92,23.5,133,33.9,154,39.3,10,2.6,3,0.8,100,25.5,102,26,330,84.2,80.6,2016-17
2016,J.H.S. 220 JOHN J. PERSHING,1,317,297,20K220,1489,0,0,0,0,0,0,0,489,512,488,0,0,0,0,719,48.3,770,51.7,767,51.5,18,1.2,615,41.3,0,0,89,6,213,14.3,472,31.7,965,64.8,75.4,2016-17
2016,J.H.S. 223 THE MONTAUK,1,316,300,20K223,1004,0,0,0,0,0,0,0,343,327,334,0,0,0,0,473,47.1,531,52.9,630,62.7,23,2.3,252,25.1,4,0.4,95,9.5,134,13.3,325,32.4,962,95.8,73.2,2016-17
2016,J.H.S. 226 VIRGIL I. GRISSOM,1,284,295,27Q226,917,0,0,0,0,0,0,0,296,328,293,0,0,0,0,426,46.5,491,53.5,196,21.4,335,36.5,147,16,232,25.3,7,0.8,192,20.9,55,6,802,87.5,48.1,2016-17
2016,J.H.S. 227 EDWARD B. SHALLOW,1,310,301,20K227,1379,0,0,0,0,0,0,0,487,442,450,0,0,0,0,645,46.8,734,53.2,827,60,8,0.6,335,24.3,4,0.3,205,14.9,184,13.3,393,28.5,1175,85.2,65.8,2016-17
2016,J.H.S. 234 ARTHUR W. CUNNINGHAM,1,332,320,22K234,1982,0,0,0,0,0,0,0,642,682,658,0,0,0,0,963,48.6,1019,51.4,488,24.6,358,18.1,252,12.7,42,2.1,842,42.5,249,12.6,170,8.6,1221,61.6,47.7,2016-17
2016,J.H.S. 259 WILLIAM MCKINLEY,1,332,318,20K259,1758,0,0,0,0,0,0,0,615,575,568,0,0,0,0,817,46.5,941,53.5,770,43.8,26,1.5,361,20.5,7,0.4,594,33.8,200,11.4,210,11.9,1303,74.1,57.8,2016-17
2016,J.H.S. 278 MARINE PARK,1,301,312,22K278,1031,0,0,0,0,0,0,0,424,294,313,0,0,0,0,492,47.7,539,52.3,98,9.5,459,44.5,164,15.9,12,1.2,298,28.9,195,18.9,43,4.2,740,71.8,44.7,2016-17
